date,developerResponse,review,rating,isEdited,userName,title,App_Name
2020-11-28 01:43:35,"{'id': 19445164, 'body': 'Thank you so much for your kind words. We really appreciate you taking the time out to share your experience with us!\n', 'modified': '2020-11-30T18:14:22Z'}","I personally believe that everything you see , hear, read, watch, listen too. Everything you take in is what you will put out. So by these positive affirmations which is the only thing I allow to notify me on my phone , when they pop up. It’s like a breath of fresh air. Nothing changes over night, but I have been looking this stuff up and reading into it for a while. Positive affirmations can change the way you think. Even if you think you can’t, just continue reading them and hearing them for a month . Watch how your life can change. We all should strive to be more positive human beings. I know it can be hard, especially since I come from a very abusive and violent back ground. You can change your negative thinking habits. I challenge you to trying positive affirmations for a month and to also be monitoring your thoughts...also called mental chatter. Try to calm your mind and always be in the present moment , and if you’re going to have thoughts. Do your best to always make them positive. Positive affirmations is one of the ways to help with this. I also learn from our teacher Jesus Christ. A lot to learn from the good Book. The Holy Bible. Guys try it and see. I wish everyone to find their purpose in life and to be more loving and show more compassion towards one another. May God bless you all. Sending positive vibes!✝️🤍",5,False,Godislove2020,Felecia’s view on this,I am Daily Affirmations
2022-02-15 03:50:40,,"I’ve tried several mood tracking apps over the years. I feel like they help in the beginning to identify what is happening, but over time it just felt like a regular reminder that I was down and at a certain point that stops being helpful. I’m not severely depressed  - just another person struggling with the roller coaster of life over the last few years. We own a stressful business, separated from my wife, then later found out I had cancer. Therapy helps a bunch, but when my therapist took a break for maternity leave I was on my own and needed some help. 

I decided to try this app instead of another mood tracker, and I am so glad I did. I can customize the categories of affirmations I receive and how often they pop up. I can’t begin to describe how helpful it is to have some positive words show up on my Apple Watch just when I needed it. If I had one suggestion for the developers it would be to create a category specific to cancer patients. Most of the messages are great, but having incurable cancer means my health is literally failing so messages that remind me that I should be grateful for my health are not negative, but also not necessarily helpful. Otherwise this a great app. Very easy to set up and I hope it helps you as much as it’s helped me so far…",5,False,COdogman,Try it,I am Daily Affirmations
2023-04-27 20:36:30,"{'id': 36686461, 'body': 'Wow, thanks for the great review! It means so much to us. We appreciate you!\n', 'modified': '2023-05-23T14:22:35Z'}","I have tried several personal growth, meditation, and inspiration apps. This is by far the best and the only one that stuck with my for more than a week. I rarely pay for the years subscription for anything but this made a difference in my life and my days and the way that it customized to your needs like how many days you would like positive reminders or affirmation and at what points of the day you may need them most. The chime for the alert when a positive message comes in is like “calm technology” it’s a sweet peaceful chime that you learn to recognize and instead of being another overwhelming alert text or marketing thing you feel a sense of comfort and joy when that sound come it. It reminds you to be more present in the moment and your day. So many time a message came in with just the right thing that I needed to read at a moment I truly needed it. Even my daughter recognizes the positive sound and how it uplifts me to receive them. I highly recommend this to anyone but especially to those with any PTSD, chronic pain, anxiety, depression. It makes a difference. At least it does for me.",5,False,rainbow unicorn bird girl,A little edge on your best life,I am Daily Affirmations
2020-12-15 00:58:47,"{'id': 19863753, 'body': 'We are so grateful for your kind words. Thanks for sharing your experience with us and the community.\n', 'modified': '2020-12-19T00:00:17Z'}","My cousin asked for my phone one day, and as I handed it to her, I said, “Don’t set no GPS up on there...I know how nosy you are”. I was teasing, but an applicable truth. See, I am going thru depression right now. Facing some long standing truths in an effort to save my children from my own childhood trauma. It’s a struggle worth seeing thru the storms, but sometimes I get super discouraged. My cousin, knowing how weak I feel and how my circumstances effect my outcome, is ACTUALLY nosy...AND LOVING and CARES, so she would very much GPS my phone, coming from that space. But about an hour after she had my phone, I got a very appropriate and reassuring message from “I am” and I just stared at it for a while. It brought me to tears once I realized how it got there. I’m managing my struggle right now. This app has given me certain constant reminders and reinforcements,  that I may isolate from in the physical sense. I appreciate my cousin for downloading this app. I need it and she cares enough to make sure, I got it. Even in her own struggles, she can’t always be there for me, but she made sure she did what she could...and to know I mattered, really does matter to me. So “Thank you” to “I am” for being a positive piece to my process.",5,False,healingmyway,Constant reminders needed,I am Daily Affirmations
2023-09-07 22:04:27,,"I’ve struggled with my body image for many a years but this app, this honestly helped way more than I think anything else could. This is just my journey of course, but I really recommend you to look into getting the app because it’s a real life saver for me :) if you do, make sure to leave a review to let others know about your experience! This is such a good app imo, even though honestly this sounds like an ad (🥲😭💀) this is honestly an amazing app to me, it works well, has a cute aesthetic, cute idea and such sweet messages. If you’re one of the professional ppl who made this app reading this, thank you. Thank you so so much, honestly <3 this sweet idea of an app helped my life, in so many ways and so many levels. The whole team I’m sure are amazing people so, instead of you all giving us good affirmations and making us feel good, let me tell y’all something instead. You’re eyes are glowing today and that outfit, it’s just stunning. You’re stunning!! Have a blessed day and thank you so much for this beautiful app. <3 May the lord bless you all :)!",5,False,"Stream Itzy ""Cheshire""",Amazing App! Helped boost confidence! Try it to see if it works for you!,I am Daily Affirmations
2022-04-20 18:42:39,,"This app has (for real) changed my life. LOVE LOVE the powerful, sweet and inspiring notifications! I’m not exaggerating when I say I look forward to seeing the notifications from this app more than a text from someone lol. This app is like the best friend/boyfriend/mom I’ve never had. My whole life I’ve been independent and sadly never had anyone to truly depend on or to lift me up, one way or another always been alone (single parent) this app….. Great way to start positive momentum in ANYONES life. This app uplifts me! As the days go on from using it, ive noticed a change within myself where If i hear my phone, i EXPECT a positive message which in turns.. changes my mood all together towards my day to day responsibilities. Wish I knew of this app sooner. I also enjoy spreading the love and sharing the quotes I get with people. Love that I can change the background too…For when My mood changes. To the creators: Thank you for making this app FREE AND READILY AVAILABLE FOR ANYONE WITH A CELLPHONE TO DOWNLOAD. MENTAL HEALTH IS SO IMPORTANT AND BEING ABLE TO HAVE SUCH AN APP/REMINDERS FOR PEOPLE WHO CANT AFFORD TO ADD ANOTHER MEMBERSHIP TO THEIR MONTHLY EXPENSES… means the world!! THANK YOU!!!",5,False,LadiieXo,💫Wish I downloaded sooner🥰,I am Daily Affirmations
2021-04-04 17:32:29,"{'id': 22152646, 'body': 'Thank you so much for your kind words. We really appreciate you taking the time out to share your experience with us, it means a lot!\n', 'modified': '2021-04-09T15:50:22Z'}","At first when I added this app I felt cheesy and like these words wouldn’t make that big of a difference. I was so wrong. Only two weeks after having this app send me notifications and stay as a widget on my front screen I started believing the affirmations. I would be thinking something so negative and damaging every day and these affirmations keep fighting my negative thoughts and helping me break the cycle. The more I got interrupted with a positive thought, the more I questioned why I believed such horrible negative “truths” about myself and others and became more compassionate and loving to myself and those around me. I notice and am receptive to more positive things in life and as a result more positive things happen to me. This app is worth every penny. It is the reason I am less depressed and my brain is slowly shifting cognitively to be more positive...because why not? Why don’t we believe that we are worthy and beautiful and that life is beautiful? You can only enjoy life if you choose to enjoy what is in front of you and be thankful. I am so thankful for this app and for the creators. This is beautifully done and very effective. ❤️",5,False,beckybanana3o1,More positive things happen in my life,I am Daily Affirmations
2022-01-09 23:53:33,,"I love this app!!! I forgot how I came across this, but I am grateful that I did because it has been such as positive blessing in my life. It’s helping me in boosting my self-confidence, self- love, self- esteem, and helping me forgive myself and enjoy my life more. It truly is life changing and to get multiple positive message and affirmations on my phone really means a lot me to💜!  This app is great for a lot of things reassurance, growth, and positivity, those three things for sure are the key elements shown in this app. I definitely recommend this to everyone because it is so positive and it helps with self-happiness and acceptance and I love that. Using this app has been such a wonderful treat on my mental and emotional health and wellness and I’m truly thankful for it. Whomever created and developed this app had positively pure and true intentions to myself themselves and others enjoy their positivity and grow within themselves. I actually give this app 10 stars 😂😂, but seriously using this app is so beneficial in a lot a ways I hope this app can be a blessing to you the way it is for me!!!! 
ENJOY 😊😊😊!!!",5,False,April Nicora💠,My Review 🤗,I am Daily Affirmations
2023-02-16 18:05:11,"{'id': 35061295, 'body': 'Hi there! Thanks for your feedback. We’re always looking for ways to improve our app, so we really appreciate it. We’ll pass this along to our development team!\n', 'modified': '2023-02-24T19:40:32Z'}","Anyone who says this app isn’t littered with toxic positivity (and ableist prompts) sadly is unable to recognize it when they see them. I constantly get prompts that start with “I choose __” (like I choose to be happy, I choose to be calm, etc). Apparently my depression, anxiety, and PTSD can be cured by just choosing something else! Who knew! 🤦🏻‍♀️ I wish I could remember where I was saving all the screenshots of the bad ones bc there’s also been ones along the lines of “my body is healthy” or “I will exercise everyday” and the like. Uh, I’m disabled with multiple chronic illnesses. My body is not healthy, nor will I perform to the extent it thinks I should. The app was somewhat okay when I first got it a year or so ago, but it’s just getting worse and worse, and sends the same prompts with slightly different wording all the time. It also doesn’t seem to learn to stop sending similarly-themed ones you don’t like after lots of downvoting either (otherwise I would’ve stopped getting a ton of the toxic positivity and ableist ones). 

So do yourself a favor. If you have chronic illnesses or mental health disorders, you’re probs going to want to steer clear of this app so you don’t get triggered or irritated just about every time the notification pops up. I’m glad I finally deleted this app so I won’t have to see the nonsense anymore.",1,False,freckles813,Toxic positivity galore,I am Daily Affirmations
2023-03-21 06:35:34,"{'id': 35574177, 'body': ""We're sorry to see you go, but we appreciate your feedback. "", 'modified': '2023-03-24T17:21:25Z'}","They’re going to type a generic “app costs money to make” response…Yeah we know! It’s not about that. It’s that you download based on something and they keep changing it until you lose all the features. Now there are barely ANY unlocked affirmations left. Why would I waste storage on that when I can pay for another app that’s actually honest and consistent doesn’t the start?…I used to love this app, especially the widget function UNTIL suddenly my “favorites” affirmations were no longer showing up on rotation. This had happened before so I assumed it was another tech glitch (you can set a customizable widget but are unable to actually set it to that. So you have to always keep the affirmations manually set to the type you want). However this time I realized it wasn’t showing my favorite affirmations (that I had spent months selecting) because all of them had been added to the “premium” locked categories. Before only a few categories were locked. Now ALL except 3 are available. That means unless you’re paying this app money every month, you’ve now lost access to all your previously curated affirmations. Once I figured that out, it was an easy decision to delete the widget *and* the app itself.",2,False,Stargirl11_,Used to be great but GREEDINESS made me delete.,I am Daily Affirmations
